title,url,running_time,year,critics_num_reviews,critics_score,critics_rating,audience_num_total,audience_score,audience_rating,actors,screenwriters,directors,producers,genre1,genre2,genre3
Crip Camp: A Disability Revolution,https://www.rottentomatoes.com/m/crip_camp_a_disability_revolution/,106,2020,96,100,Certified Fresh,0,0,EMPTY,,,"Nicole Newnham,Jim LeBrecht","Sara Bolder,Jim LeBrecht,Nicole Newnham",Documentary,,
20 Feet From Stardom,https://www.rottentomatoes.com/m/20_feet_from_stardom/,89,2013,128,99,Certified Fresh,13470,82,Upright,"Chris Botti,Lou Adler,Merry Clayton,Patti Austin,Bette Midler,Lesley Miller,Arnold McCuller,Janice Pendarvis,Nicki Richards,Cindy Mizelle,David Lasley,Jenni Muldaur,Gloria R. Jones,Mark Lennon,Darlene Love,Jo Lawry,Lynn Mabry,Claudia Lennear,Maxine Waters Willard,Julia Waters,Oren Waters,Martha Wash,Tata Vega,Vaneese Thomas,T. Wine,Rose Stone,Sting,Bruce Springsteen,Stevie Wonder,Sharon Robinson,Tiffany Riddick,David Ritz,Edna Wright,Susan Collins,Greg Clarkin,Chris Darrow,Charlotte Crossley,Sheryl Crow,Paul Epworth,Stevvi Alexander,Amy Christian,Carole Childs,Todd Boyd,Gloria A. Jones,Cissy Houston,Mick Jagger,Peewee Hills,Michiko Hill,Fanita James,Dr. Mable John,Tabitha Fair,Lisa Fischer,Jean Thomas Fox,Judith Hill,Ula Hedwig,Mikie Harris,Susaye Green",Morgan Neville,Morgan Neville,"Gil Friesen,Morgan Neville,Caitrin Rogers",Musical & Performing Arts,Documentary,
Weiner,https://www.rottentomatoes.com/m/weiner/,96,2016,176,97,Certified Fresh,7871,83,Upright,"Anthony Weiner,Huma Abedin,Barbara Morgan,Sydney Leathers,Josh Kriegman,Stephen Colbert,Jon Stewart","Elyse Steinberg,Josh Kriegman,Eli B. Despres","Elyse Steinberg,Josh Kriegman","Elizabeth Delaune Warren,Sean McGing,Josh Kriegman,Elyse Steinberg",Documentary,,
Dick Johnson Is Dead,https://www.rottentomatoes.com/m/dick_johnson_is_dead/,89,2020,90,100,Certified Fresh,2,0,EMPTY,,"Kirsten Johnson,Nels Bangerter",Kirsten Johnson,"Kirsten Johnson,Katy Chevigny,Marilyn Ness",Documentary,,
Free Solo,https://www.rottentomatoes.com/m/free_solo/,97,2018,154,97,Certified Fresh,2264,93,Upright,Alex Honnold,,"Elizabeth Chai Vasarhelyi,Jimmy Chin",,Documentary,,
The Last Waltz,https://www.rottentomatoes.com/m/the_last_waltz_1978/,117,1978,50,98,Certified Fresh,13859,94,Upright,"Bob Dylan,Van Morrison,Neil Young,Joni Mitchell,The Staple Singers,Neil Diamond,Eric Clapton,Ronnie Hawkins,Ringo Starr,The Band,Muddy Waters,Emmylou Harris,Robbie Robertson,Van Morrison,Rick Danko,Levon Helm,Ronnie Wood,Garth Hudson,Paul Butterfield,Richard Manuel,Dr. John,Jim Gordon,Pops Staples,Tom Marlone,Howard Johnson,Jerry Hay,Richard Cooper,Charlie Keagle,Larry Packer,Michael McClure,Lawrence Ferlinghetti",,Martin Scorsese,"Robbie Robertson,Frank Marshall",Musical & Performing Arts,Documentary,
Kedi,https://www.rottentomatoes.com/m/kedi_2017/,79,2017,128,98,Certified Fresh,6542,85,Upright,Bülent Üstün,,Ceyda Torun,"Ceyda Torun,Charlie Wuppermann",Documentary,,
Stop Making Sense,https://www.rottentomatoes.com/m/stop_making_sense/,99,1984,41,100,Certified Fresh,7224,98,Upright,"Bernie Worrell,Alex Weir,Chris Frantz,Steve Scales,Tina Weymouth,David Byrne,Talking Heads,Chris Frantz,Jerry Harrison",,Jonathan Demme,"Gary Goetzman,Gary Kurfirst",Documentary,Musical & Performing Arts,
Totally Under Control,https://www.rottentomatoes.com/m/totally_under_control/,123,2020,101,99,Certified Fresh,3,0,EMPTY,"Alex Gibney,Anthony S. Fauci,Andrew Cuomo,Gavin Newsom,Barack Obama,Mitch McConnell,Mike Pence,Jared Kushner,Debbie Dingell,John Bolton,Kayleigh McEnany,James Lawler,Max Kennedy,Joe Kennedy III,Kathleen Sebelius,Michael Shear,Michael Bowen,Burak Agan,Alex Azar,Charlie Baker,Thomas Frieden,Beth Cameron",Alex Gibney,"Alex Gibney,Ophelia Harutyunyan,Suzanne Hillinger","Alex Gibney,Suzanne Hillinger,Ophelia Harutyunyan",Documentary,,
Knock Down the House,https://www.rottentomatoes.com/m/knock_down_the_house/,86,2019,103,99,Certified Fresh,1083,35,Spilled,"Alexandria Ocasio-Cortez,Amy Vilela,Cori Bush,Paula Jean Swearengin","Rachel Lears,Robin Blotnick",Rachel Lears,"Sarah Olson,Rachel Lears,Robin Blotnick,Hermon Farahi,Cherry Graziosi",Documentary,,
Blackfish,https://www.rottentomatoes.com/m/blackfish_2013/,80,2013,131,98,Certified Fresh,28577,90,Upright,"John Hargrove,John Jett,Carol Ray,Jeffrey Ventre,Samantha Berg,Mark Simmons,Dean Gomersall,Kim Ashdown,Christopher Porter,Eric Walters,Steve Huxter,Ken Balcomb,Howard Garrett,Lori Marino,Dave Duffus,John Crowe,Suzanne Allee,Estefania Rodriguez,Mercedes Moncada Rodríguez,Jeff Beal","Tim Zimmermann,Eli B. Despres,Gabriela Cowperthwaite",Gabriela Cowperthwaite,"Gabriela Cowperthwaite,Manuel V. Oteyza",Documentary,Special Interest,
Taxi to the Dark Side,https://www.rottentomatoes.com/m/taxi_to_the_dark_side/,106,2007,93,100,Certified Fresh,7445,88,Upright,"Moazzam Begg,Willie Brand,Jack Cloonan,Damien Corsetti,Scott Horton,Alberto J. Mora,Ken Davis,Carlotta Gall,Clive Stafford Smith,Tim Golden,Tony Lagouranis,Carl Levin,Alfred McCoy,Alberto Mora,Anthony Morden,Glendale Walls,Lawrence Wilkerson,Tim Wilner,John Yoo,Alex Gibney",Alex Gibney,Alex Gibney,"Alex Gibney,Blair Foster,Eva Orner,Martin Fisher,Sloane Klevin,Susannah Shipman,Eva Omer,Marty Fisher",Documentary,Special Interest,
Time,https://www.rottentomatoes.com/m/time_2020/,81,2020,117,98,Certified Fresh,2,0,EMPTY,Fox Rich,,Garrett Bradley,"Lauren Domino,Kellen Quinn,Garrett Bradley",Documentary,,
Maiden,https://www.rottentomatoes.com/m/maiden/,97,2019,118,98,Certified Fresh,38,100,Upright,Tracy Edwards,Alex Holmes,Alex Holmes,"Victoria Gregory,Alex Holmes",Documentary,,
Murderball,https://www.rottentomatoes.com/m/murderball/,85,2005,141,98,Certified Fresh,11521,89,Upright,"Joe Soares,Mark Zupan,Robert Soares,Bob Lujano,Scott Hogsett,Christopher Igoe,Keith Cavill,Steve Costa",Dana Adam Shapiro,"Henry-Alex Rubin,Dana Adam Shapiro","Jeffrey Mandel,Dana Adam Shapiro,Christian Ettinger,Henry-Alex Rubin,Jeff Mandel",Documentary,Sports & Fitness,Special Interest
Jodorowsky's Dune,https://www.rottentomatoes.com/m/jodorowskys_dune/,90,2014,121,98,Certified Fresh,12203,89,Upright,"Alejandro Jodorowsky,Michel Seydoux,H.R. Giger,Chris Foss,Brontis Jodorowsky,Richard Stanley,Devin Faraci,Drew McWeeny,Gary Kurtz,Nicolas Winding Refn,Diane O'Bannon,Christian Vander,Jean-Pierre Vignau,Jean-Paul Gibbon",,Frank Pavich,"Stephen Scarlata,Frank Pavich,Michel Seydoux,Travis Stevens",Documentary,Science Fiction & Fantasy,Special Interest
Welcome to Chechnya,https://www.rottentomatoes.com/m/welcome_to_chechnya/,107,2020,69,100,Certified Fresh,1,100,Upright,Olga Baranova,,David France,Alice Henty,Documentary,,
Shirkers,https://www.rottentomatoes.com/m/shirkers/,96,2018,69,100,Certified Fresh,353,79,Upright,Jasmine Kin Kia Ng,,Sandi Tan,"Jessica Levin,Maya Rudolph",Documentary,,
Anvil! The Story of Anvil,https://www.rottentomatoes.com/m/anvil_the_story_of_anvil/,90,2009,140,98,Certified Fresh,9206,90,Upright,"Steve ""Lips"" Kudlow,Robb Reiner,Slash,Glenn Five,Chris Tsangarides,Anvil",,Sacha Gervasi,"Rebecca Yeldham,Chris Soos",Documentary,Drama,Musical & Performing Arts
Inside Job,https://www.rottentomatoes.com/m/inside_job_2010/,108,2010,148,98,Certified Fresh,29593,91,Upright,"Matt Damon,William Ackman,Daniel Alpert,Jonathan Alpert,Sigridur Benediktsdottir,Willem Buiter,John Campbell,Patrick Daniel,Satyajit Das,Kristin Davis,Martin Feldstein,Jerome Fons,Barney Frank,Robert Gnaizda,Michael Greenberger,Eric Halperin,Samuel Hayes,Glenn Hubbard,Simon Johnson,Christine Lagarde,Jeffrey Lane,Andrew Lo,Lee Hsien Loong,Andri Snær Magnason,David McCormick,Lawrence McDonald,Harvey Miller,Frederic Mishkin,Charles Morris,Frank Partnoy,Raghuram Rajan,Kenneth Rogoff,Nouriel Roubini,Andrew Sheng,Allan Sloan,George Soros,Eliot Spitzer,Dominique Strauss-Kahn,Scott Talbot,Scott Talbott,Gillian Tett,Paul Volcker,Martin Wolf,Gylfi Zoega","Charles Ferguson (III) ,Chad Beck,Adam Bolt",Charles Ferguson (III) ,"Charles Ferguson (III) ,Audrey Marrs",Documentary,Special Interest,
All In: The Fight for Democracy,https://www.rottentomatoes.com/m/all_in_the_fight_for_democracy/,102,2020,65,100,Certified Fresh,0,0,EMPTY,"Stacey Abrams,Andrew Young,Eric Foner,Luci Baines Johnson,Debo Adegbile,Michael Parsons,Frances Fox Piven,Marcia Fudge",Jack Youngelson,"Lisa Cortés,Liz Garbus","Stacey Abrams,Dan Cogan,Lisa Cortés,Liz Garbus",Documentary,,
The Square (Al Midan),https://www.rottentomatoes.com/m/the_square_2013/,104,2013,69,100,Certified Fresh,6121,90,Upright,"Khalid Abdalla,Ahmed Hassan,Magdy Ashour,Ragia Omran,Ramy Essam,Aida El Kashef",,Jehane Noujaim,Karim Amer,Documentary,Special Interest,
Seymour: An Introduction,https://www.rottentomatoes.com/m/seymour_an_introduction/,84,2015,68,100,Certified Fresh,5291,79,Upright,"Seymour Bernstein,Kimball Gallagher,Andrew Harvey,Junko Ichikawa,Michael Kimmelman",,Ethan Hawke,"Ryan Hawke,Heather Smith Kelton,Greg Loser,Heather Smith",Documentary,,
The Missing Picture,https://www.rottentomatoes.com/m/the_missing_picture/,96,2014,88,99,Certified Fresh,5819,76,Upright,"Jean-Baptiste Phou,Jean-Baptiste Phou,Randal Douc","Rithy Panh,Christophe Bataille",Rithy Panh,Catherine Dussart,Documentary,Drama,
Mucho Mucho Amor: The Legend of Walter Mercado,https://www.rottentomatoes.com/m/mucho_mucho_amor/,96,2020,60,100,Certified Fresh,0,0,EMPTY,"Raul de Molina,Eugenio Derbez,Betty Benet Mercado,Ivonne Benet Mercado,Nydia Caro,Bill Bakula,Lawrence Edwin,Maria Gladys Garcia,Bobby Gilardi,Elizabeth Gomez,Evelio Gomez,Inez Gomez,Maria Gomez,Tony Hernandez,Leo Ibarra,Fallon Irizarry,Karlo Karlo,Matt Kuscher,Maria Lopez Alvarez,Mireya Lucio,Aida Benet Mercado,Carmen Mercado,Charito Mercado,Danette Benet Mercado,Jesse Mercado,Luis A. Miranda Jr.,Sebastian Duke Ponce,Jorge Ramos,Enrique Rivera,Runo,Eva Luna Silva,Arylsia Tomas,Ozzie Tomas,Siena Tomas,Wilma Torres,Carlos Velasquez,Curly Velasquez,Paula Winlock,Mauricio Zeilic",,"Kareem Tabsch ,Cristina Costantini","Kareem Tabsch ,Alex Fumero,Cristina Costantini,Kayla Malahiazar",Documentary,Gay & Lesbian,
Deliver Us from Evil,https://www.rottentomatoes.com/m/deliver_us_from_evil/,101,2006,72,100,Certified Fresh,19401,89,Upright,"Bob Jyono,Ann Jyono,Nancy Sloan,Marie Jyono,Tom Doyle,Monsignor James Cain,Case De Groot,Jane De Groot,John Manly,Mary Gail Frawley O'Dea,Jeff Anderson,Pat Wall,Oliver O'Grady,Mike Walker,Cardinal Roger Mahony,Bill Hodgman,Adam M.,Becky M.,Phil M. Price",Amy Berg,Amy Berg,"Amy Berg,Matthew Cooke,Frank Donner,Hermas Lassalle",Documentary,,
Paris Is Burning,https://www.rottentomatoes.com/m/paris_is_burning/,76,1991,55,98,Certified Fresh,3939,89,Upright,"Dorian Corey,Pepper LaBeija,Carmen,Paris Duprée,Junior Labeija,Freddie Pendavis,Sandy Ninja,Willi Ninja,Avis Pendavis,Octavia Saint Laurent,Sol Pendavis,Stevie Saint Laurent,Octavia St. Laurent,Danny Xtravaganza,Angie Xtravaganza,Anji Xtravaganza,David Xtravaganza,Bianca Xtravaganza,David Ian Xtravaganza,David the Father Xtravaganza,Venus Xtravaganza,Carmen,Brooke",,Jennie Livingston,"Claire Goodman,Jennie Livingston,Barry Swimar,Nigel Finch,Madison Davis Lacy",Documentary,Gay & Lesbian,Special Interest
Athlete A,https://www.rottentomatoes.com/m/athlete_a/,103,2020,56,100,Certified Fresh,2,100,Upright,,,"Bonni Cohen,Jon Shenk","Serin Marshall,Julie Parker Benello,Jennifer Sey",Documentary,Sports & Fitness,
One Child Nation,https://www.rottentomatoes.com/m/one_child_nation/,89,2019,100,98,Certified Fresh,15,67,Upright,,,"Nanfu Wang,Jialing Zhang","Nanfu Wang,Jialing Zhang",Documentary,,
Bright Lights: Starring Carrie Fisher and Debbie Reynolds,https://www.rottentomatoes.com/m/bright_lights_starring_carrie_fisher_and_debbie_reynolds/,95,2017,57,100,Certified Fresh,588,86,Upright,"Debbie Reynolds,Carrie Fisher",,Alexis Bloom,,Documentary,,
Hoop Dreams,https://www.rottentomatoes.com/m/hoop_dreams/,171,1994,60,98,Certified Fresh,12573,93,Upright,"William Gates,Frederick Marx,Arthur Agee,Peter Gilbert,William Gates,Arthur Agee,Emma Gates,Curtis Gates,Sheila Agee,Earl Smith,Gene Pingatore,Isiah Thomas,Marilyn Hopewell,Bill Gleason,Patricia Weir,Marjorie Heard,Luther Bedford,Aretha Mitchell,Shannon Johnson,Tomika Agee,Kevin O'Neill,Joe 'Sweetie' Agee,Jazz Agee,Catherine Mines,Alicia Mines,Alvin Bibbs,Willie Gates,James Kelly,Michael O'Brien,Dick Vitale,Kevin O'Neill,Bobby Knight,Joey Meyer,Frank DuBois,Spike Lee,Bo Ellis,Bob Gibbons,Dennis Doyle,Clarence Webb,Stan Wilson,Derrick Zinneman,Tim Gray,Myron Gordon",,,"Peter Gilbert,Frederick Marx,Gordon Quinn",Documentary,Sports & Fitness,Special Interest
Citizenfour,https://www.rottentomatoes.com/m/citizenfour/,114,2014,146,96,Certified Fresh,20202,87,Upright,"Glenn Greenwald,Bill Binney,Jacob Appelbaum,Ewen Macaskill,Jeremy Scahill,Judge M. Margaret McKeown,Kevin Bankston,Judge Harry Pregerson,H. Thomas Byron,Judge Michael Daly Hawkins,Jonathan Tall Man,Robert Tibbo,Juan Jose Martinez Casado,Roberto Kaz,Julian Borger,Paul Johnson,Nick Hopkins,Julian Assange,Marcel Bosonnet,Wolfgang Kaleck,Ben Wizner,William Bourdon",,Laura Poitras,"Dirk Wilutzky,Laura Poitras,Mathilde Bonnefoy,Katy Scoggin,Kirsten Johnson",Documentary,,
On the Record,https://www.rottentomatoes.com/m/on_the_record/,95,2020,71,99,Certified Fresh,2,0,EMPTY,"Sil Lai Abrams,Tarana Burke,Kimberle Williams Crenshaw,Drew Dixon,Jenny Lumet,Kierna Mayo,Joan Morgan","Kirby Dick,Amy Ziering,Sara Newens","Kirby Dick,Amy Ziering",,Documentary,,
The Interrupters,https://www.rottentomatoes.com/m/the_interrupters_2011/,125,2011,93,99,Certified Fresh,5569,82,Upright,"Eddie Bocanegra,Ameena Matthews,Ricardo Williams,Tio Hardiman,Gary Slutkin",,,"Alex Kotlowitz,Zak Piper",Documentary,Special Interest,
Slay the Dragon,https://www.rottentomatoes.com/m/slay_the_dragon/,101,2020,49,100,Certified Fresh,2,100,Upright,,,"Barak Goodman,Chris Durrance","Barak Goodman,Chris Durrance",Documentary,,
Strong Island,https://www.rottentomatoes.com/m/strong_island/,107,2017,48,100,Certified Fresh,637,58,Spilled,,,,,Documentary,,
Iris,https://www.rottentomatoes.com/m/iris_2015/,80,2015,99,98,Certified Fresh,6332,80,Upright,"Iris Apfel,Carl Apfel,Billy Apfel,Alexis Bittar,Mickey Boardman,Linda Fargo,Tavi Gevinson,David Hoey,Naeem Khan,Harold Koda,Jenny Lyons,Duro Olowu,Margaret Russell,Dries vanNoten,Bruce Weber",,Albert Maysles,"Laura Coxson,Jennifer Ash Rudick,Rebekah Maysles",Documentary,,
Capturing the Friedmans,https://www.rottentomatoes.com/m/capturing_the_friedmans/,107,2003,154,97,Certified Fresh,9751,88,Upright,"Arnold Friedman,Elaine Friedman,David Friedman,Seth Friedman,Jesse Friedman,Howard Friedman,John McDermott,Frances Galasso,Anthony Sgueglia,Detective Frances Galasso,Joseph Onorato,Judd Maltin,Judge Abbey Boklan,Ron Georgalis,Scott Banks,Debbie Nathan,Jerry Bernstein,Peter Panaro,Lloyd Doppman,Jack Fallin",,Andrew Jarecki,"Andrew Jarecki,Marc Smerling",Documentary,Special Interest,
The Fight,https://www.rottentomatoes.com/m/the_fight_2020/,96,2020,67,99,Certified Fresh,3,0,EMPTY,,,"Elyse Steinberg,Josh Kriegman,Eli B. Despres","Elyse Steinberg,Josh Kriegman,Eli B. Despres,Maya Seidler,Peggy Drexler,Kerry Washington",Documentary,Gay & Lesbian,
"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",https://www.rottentomatoes.com/m/mr_death_the_rise_and_fall_of_fred_a_leuchter_jr/,96,1999,42,100,Certified Fresh,4027,86,Upright,"Ernest Zündel,Ernst Zündel,Fred A. Leuchter Jr.,David Irving,James Roth,Shelly Shapiro,Suzanne Tabasky,Robert Jan Van Pelt",,Errol Morris,"Dorothy Aufiero,David Collins,Michael Williams (VI) ",Documentary,Drama,Special Interest
Rewind,https://www.rottentomatoes.com/m/rewind_2020/,86,2020,44,100,Certified Fresh,2,0,EMPTY,"Sasha Joseph Neulinger,Jacqui Neulinger,Henry Nevison,Bekah Neulinger,George Ohrin",,Sasha Joseph Neulinger,Thomas Winston,Documentary,,
Tea With the Dames (Nothing Like a Dame),https://www.rottentomatoes.com/m/tea_with_the_dames/,94,2018,88,98,Certified Fresh,558,83,Upright,"Michael Anthony Williams,Michael Aspel",,Roger Michell,"Sally Angel,Karen Steyn",Documentary,,
A Secret Love,https://www.rottentomatoes.com/m/a_secret_love/,82,2020,43,100,Certified Fresh,0,0,EMPTY,,"Chris Bolan,Alexa L. Fogel,Brendan Mason",Chris Bolan,"Brendan Mason,Alexa L. Fogel",Documentary,Gay & Lesbian,
The Invisible War,https://www.rottentomatoes.com/m/the_invisible_war/,97,2012,72,99,Certified Fresh,10104,84,Upright,"Amy Ziering,Kirby Dick,Kori Cioca,Jessica Hinves,Ariana Klay,Trina McDonald,Elle Helmer,Hannah Sewell,Myla Haider,Paula Coughlin,Michael Matthews,Claudia Kennedy,Wilma Vaught,Loree Sutton,Dennis Laich,Susan Burke (VIII) ,Anu Bhagwati,Greg Rinckey,Stace Nelson,Russell Strand,Susan Avila-Smith,Amy Herdy,Helen Benedict,Chellie Pingree,Louise Slaughter,Mike Turner,Loretta Sanchez,Jackie Speier,Ted Poe,Susan Davis,Niki Tsongas,Mary Kay Hertog,Anthony Kurta,Kaye Whitley","Kirby Dick,Doug Blush,Amy Ziering",Kirby Dick,"Tanner Barklow,Amy Ziering",Documentary,Special Interest,
Sound City,https://www.rottentomatoes.com/m/sound_city/,108,2013,46,100,Certified Fresh,6901,90,Upright,"Dave Grohl,Joe Barresi,Butch Vig,Kevin Cronin,Josh Homme,Lee Ving,Jim Scott,Nick Raskulinecz,Rick Rubin,Shivaun O'Brien,Siobhán O'Brien,Paul Salvatore,Chris Goss,Stevie Nicks,Rick Springfield,Vinny Appice,Rick Neilson,Rick Nielsen,Keith Olsen,Lars Ulrich,Trent Reznor,Brad Wilk,Mick Fleetwood,Corey Taylor,Tom Skeeter,Neil Young,Sandy Skeeter,Barry Manilow,John Fogerty,Rupert Neve,Lindsey Buckingham,Taylor Hawkins,Omar Hakim,James Brown (II),Jim Keltner,Benmont Tench,Tom Petty,Neil Giraldo,Stephen Pearcy,Ross Robinson,Pat Smear,Warren DeMartini,Krist Novoselic,Tim Bob Commerford,Frank Black,Robert Levon Been",Mark Monroe,Dave Grohl,"James Rota,Dave Grohl,John Ramsay",Musical & Performing Arts,Documentary,
56 Up,https://www.rottentomatoes.com/m/56_up/,139,2013,69,99,Certified Fresh,7171,75,Upright,,,"Michael Apted,Paul Almond","Michael Apted,Claire Lewis",Documentary,Special Interest,
Elaine Stritch: Shoot Me,https://www.rottentomatoes.com/m/elaine_stritch_shoot_me_2013/,80,2014,67,99,Certified Fresh,3406,79,Upright,"Elaine Stritch,Cherry Jones,Nathan Lane,Tina Fey,James Gandolfini,John Turturro,George C. Wolfe,Alec Baldwin,Harold Prince,Robert Bowman,Julie Keyes,Tracy Morgan,Ellen Adler,Bella Botier,Maeve Butler,Allen Davison,Hunter Ryan Herdlicka,Paul Iacono,Ramona Mallory,Josh Marquette,Marjorie McDonald,Piet Sinthuchai",,Chiemi Karasawa,"Elizabeth Hemmerdinger,Chiemi Karasawa,Travis Shakespeare",Documentary,Comedy,Special Interest
My Journey Through French Cinema (Voyage À Travers Le Cinéma Français),https://www.rottentomatoes.com/m/my_journey_through_french_cinema/,195,2017,41,100,Certified Fresh,375,62,Upright,Bertrand Tavernier,Bertrand Tavernier,Bertrand Tavernier,Frédéric Bourboulon,Documentary,,
The Act Of Killing,https://www.rottentomatoes.com/m/the_act_of_killing/,116,2013,159,95,Certified Fresh,14948,85,Upright,"Anwar Congo,Herman Koto,Sakhyan Asmara,Ibrahim Sinik,Adi Zulkadry,Safit Pardede,Syamsul Arifin",Joshua Oppenheimer,"Joshua Oppenheimer,Christine Cynn","Signe Byrge Sørensen,Joram ten Brink,Anne Köhncke,André Singer,Joshua Oppenheimer,Bjarte Mørner Tveit,Christine Cynn,Torstein Grude,Michael Uwemedimo",Documentary,Special Interest,
More Than Honey,https://www.rottentomatoes.com/m/more_than_honey/,91,2013,41,100,Certified Fresh,2439,79,Upright,"Fred Jaggi,Liane Singer,Heidrun Singer,Fred Terry,John Miller,Randolf Menzel,John Hurt",Markus Imhoof,Markus Imhoof,"Thomas Kufus,Helmut Grasser,Pierre-Alain Meier,Markus Imhoof",Documentary,,
Everyday Sunshine: The Story of Fishbone,https://www.rottentomatoes.com/m/everyday_sunshine_the_story_of_fishbone_2011/,103,2011,47,100,Certified Fresh,1394,85,Upright,"Laurence Fishburne,John Norwood Fisher,Flea,Angelo Moore,Chris Dowd,Walter Kibby,Walter Kibby Jr.,Kendall Jones,Elaine Fisher,Larren Jones,Anna Loynes,Dazireen Moore,Cheyenne Moore,Ice-T,Bob Forrest,Gwen Stefani,Perry Farrell,David Kahne,Roger Perry,Dallas Austin,George Clinton,Branford Marsalis,Eugene Hutz,Tony Kanal,Adrian Young,Vernon Reid,Mike Watt,Les Claypool,Keith Morris,Ahmir 'Questlove' Thompson,Tim Robbins,Rocky George,Dre Gipson,John McKnight,John Dexter Steward Jr.,Philip Fisher,Phillip Fisher,John Bigham,Padre Holmes,Tracey Singleton,Curtis Storey",,"Chris Metzler,Lev Anderson","Chris Metzler,Lev Anderson",Musical & Performing Arts,Documentary,
Bill Cunningham New York,https://www.rottentomatoes.com/m/bill_cunningham_new_york_2010/,84,2011,74,99,Certified Fresh,4027,92,Upright,"Tom Wolfe,Anna Wintour,Carmen Dell'Orefice,Kim Hastereiter,Brooke Astor,Annette De la Renta,Anna Piaggi,Annie Flanders,Editta Sherman,Patrick McDonald,Iris Apeel,John Kurdeman,Kenny Kenny,Harold Koda,Lesley Vinson,Shail Upadhya,Thelma Golden,Josef Birdman Astor,Toni Cimino,Didier Grumbach,Michael Kors",,Richard Press,Philip Gefter,Musical & Performing Arts,Documentary,
We Were Here,https://www.rottentomatoes.com/m/we_were_here_voices_from_the_aids_years_in_san_francisco/,90,2011,46,100,Certified Fresh,2870,87,Upright,"Ed Wolf,Paul Boneberg,Daniel Goldstein,Guy Clark,Eileen Glutzer",,"David Weissman,Bill Weber","David Weissman,Bill Weber",Documentary,,
Spellbound,https://www.rottentomatoes.com/m/1122382-spellbound/,97,2002,139,97,Certified Fresh,11050,83,Upright,"Harry Altman,Angela Arenivar,Ted Brigham,April DeGideo,Neil Kadakia,Nupur Lala,Emily Stagg,Ashley White",,Jeffrey Blitz,"Jeff Blitz,Ronnie Eisen,Sean Welch,Jeffrey Blitz",Documentary,Special Interest,
24 (Telegru),https://www.rottentomatoes.com/m/24/,0,2016,1,-1,EMPTY,110,88,Upright,"Suriya,Samantha Ruth Prabhu,Nithya Menon",Vikram K. Kumar,Vikram K. Kumar,,Action & Adventure,Romance,
Sholem Aleichem: Laughing in the Darkness,https://www.rottentomatoes.com/m/sholem_aleichem_laughing_in_the_darkness_2011/,93,2011,43,100,Certified Fresh,689,68,Upright,"Mendy Cahan,Bel Kaufman,Hillel Halkin,Sheldon Harnick,Aaron Lansky,Dan Miron,Avram Nowersztern,David Roskies,Michael Stanislawski,Ruth Wisse,Alan Rosenberg,Peter Riegert,Rachel Dratch,Jason Kravits,Daniel Lerman,Mark Feldman,Robin Burger,Erik Friedlander,Greg Cohen,Carol Emanuel",Joseph Dorman,Joseph Dorman,Joseph Dorman,Documentary,Special Interest,
